cpus,mem,npmem,recvTps,sendTps,acceptTps,serializedBuffer
100,2.93E+08,5.37E+06,2179701,2179701,0,422900
100,2.91E+08,5.31E+06,2179921,2179921,0,413200
100,2.93E+08,5.36E+06,2184147,2184147,0,422600
100,2.93E+08,5.33E+06,2185820,2185822,0,422100
100,2.90E+08,5.32E+06,2185945,2185945,0,410800
100,2.97E+08,5.31E+06,2187208,2187208,0,432950
100,2.90E+08,5.34E+06,2187369,2187369,0,409950
100,2.93E+08,5.30E+06,2188735,2188735,0,422950
100,2.91E+08,5.37E+06,2191730,2191729,0,413250
100,2.93E+08,5.31E+06,2198107,2198107,0,422350
100,2.90E+08,5.32E+06,2207703,2207703,0,413150
100,2.93E+08,5.39E+06,2208153,2208153,0,423000
100,2.90E+08,5.31E+06,2209971,2209969,0,413150
100,2.91E+08,5.36E+06,2210541,2210541,0,413200
100,2.90E+08,5.32E+06,2210561,2210561,0,410800
100,2.97E+08,5.34E+06,2212365,2212365,0,432950
100,2.93E+08,5.40E+06,2214514,2214514,0,422350
100,2.97E+08,5.36E+06,2214841,2214842,0,429500
100,2.93E+08,5.32E+06,2215382,2215377,0,422950
100,2.97E+08,5.32E+06,2216113,2216113,0,429900
100,2.98E+08,5.33E+06,2216803,2216804,0,433150
100,2.90E+08,5.31E+06,2218391,2218391,0,413150
100,2.97E+08,5.32E+06,2218552,2218553,0,432950
100,2.93E+08,5.34E+06,2220501,2220501,0,422600
100,2.90E+08,5.33E+06,2222597,2222598,0,409800
100,2.90E+08,5.35E+06,2222743,2222744,0,410800
100,2.94E+08,5.32E+06,2223456,2223455,0,423000
100,2.90E+08,5.30E+06,2226074,2226074,0,409800
100,2.95E+08,5.39E+06,2226888,2226888,0,424550
100,2.90E+08,5.35E+06,2227563,2227567,0,413150
100,2.95E+08,5.31E+06,2228191,2228189,0,425800
100,2.89E+08,5.33E+06,2228551,2228551,0,409000
100,2.94E+08,5.33E+06,2230784,2230784,0,424050
100,2.90E+08,5.32E+06,2231330,2231330,0,413150
100,2.93E+08,5.30E+06,2235936,2235936,0,422950
100,2.89E+08,5.31E+06,2236345,2236345,0,409000
100,2.93E+08,5.30E+06,2239513,2239512,0,422950
100,2.89E+08,5.32E+06,2246693,2246693,0,409000
100,2.97E+08,5.32E+06,2248408,2248407,0,429900
100,2.93E+08,5.32E+06,2248737,2248737,0,422900
100,2.93E+08,5.30E+06,2249034,2249034,0,423000
100,2.93E+08,5.30E+06,2252264,2252264,0,422100
100,2.97E+08,5.35E+06,2252284,2252283,0,429500
100,2.90E+08,5.30E+06,2253846,2253846,0,409950
100,2.90E+08,5.46E+06,2257872,2257871,0,413150
100,2.90E+08,5.36E+06,2261862,2261862,0,409950
100,2.90E+08,5.48E+06,2261893,2261893,0,410800
100,2.90E+08,5.33E+06,2262003,2262003,0,409950
100,2.90E+08,5.34E+06,2262247,2262247,0,410800
100,2.93E+08,5.30E+06,2262314,2262311,0,423000
100,2.93E+08,5.32E+06,2262925,2262927,0,422100
100,2.90E+08,5.30E+06,2264286,2264286,0,409950
100,2.90E+08,5.32E+06,2267446,2267446,0,413050
100,2.90E+08,5.31E+06,2267715,2267716,0,409800
100,2.90E+08,5.30E+06,2270184,2270184,0,409950
100,2.93E+08,5.33E+06,2274945,2274947,0,423000
100,2.93E+08,5.32E+06,2275003,2275003,0,422900
100,2.91E+08,5.30E+06,2275975,2275974,0,413250
100,2.93E+08,5.32E+06,2279398,2279398,0,423000
100,2.91E+08,5.30E+06,2279834,2279838,0,413200
100,2.93E+08,5.30E+06,2280470,2280468,0,423000
100,2.90E+08,5.31E+06,2280907,2280907,0,413050
100,2.93E+08,5.39E+06,2285419,2285419,0,423000
100,2.93E+08,5.30E+06,2285989,2285989,0,422950
100,2.93E+08,5.36E+06,2286049,2286049,0,422950
100,2.93E+08,5.30E+06,2287016,2287016,0,422900
100,2.91E+08,5.33E+06,2287085,2287085,0,413250
100,2.97E+08,5.30E+06,2288232,2288233,0,429500
100,2.93E+08,5.30E+06,2288735,2288735,0,422900
100,2.93E+08,5.31E+06,2294885,2294885,0,423000
100,2.90E+08,5.32E+06,2295659,2295659,0,413150
100,2.93E+08,5.31E+06,2297284,2297284,0,422900
100,2.90E+08,5.31E+06,2298761,2298760,0,409750
100,2.93E+08,5.36E+06,2300276,2300276,0,422350
100,2.93E+08,5.35E+06,2300467,2300468,0,423000
100,2.93E+08,5.35E+06,2302222,2302222,0,422950
100,2.98E+08,5.34E+06,2302507,2302509,0,433150
100,2.91E+08,5.32E+06,2305030,2305029,0,413200
100,2.91E+08,5.45E+06,2308983,2308983,0,413200
100,2.93E+08,5.33E+06,2309667,2309667,0,422900
100,2.93E+08,5.31E+06,2311971,2311969,0,423000
100,2.90E+08,5.34E+06,2312557,2312557,0,413150
100,2.94E+08,5.30E+06,2312719,2312719,0,424050
100,2.93E+08,5.32E+06,2312939,2312938,0,422600
100,2.90E+08,5.36E+06,2313972,2313972,0,410800
100,2.97E+08,5.31E+06,2314829,2314829,0,429900
100,2.97E+08,5.34E+06,2316802,2316802,0,429900
100,2.98E+08,5.30E+06,2320450,2320450,0,433150
100,2.91E+08,5.30E+06,2327102,2327102,0,413250
100,2.93E+08,5.35E+06,2329147,2329147,0,422950
100,2.97E+08,5.30E+06,2329404,2329400,0,429500
100,2.93E+08,5.30E+06,2331573,2331569,0,423000
100,2.93E+08,5.30E+06,2333949,2333949,0,422950
100,2.89E+08,5.32E+06,2334641,2334642,0,409000
100,2.89E+08,5.32E+06,2339491,2339490,0,409000
100,2.93E+08,5.35E+06,2340851,2340851,0,423000
100,2.90E+08,5.39E+06,2343330,2343330,0,409950
100,2.93E+08,5.37E+06,2345328,2345328,0,423000
100,2.91E+08,5.30E+06,2346343,2346346,0,413200
100,2.90E+08,5.38E+06,2348161,2348161,0,413150
100,2.93E+08,5.37E+06,2348781,2348782,0,422350
100,2.90E+08,5.30E+06,2349911,2349911,0,413150
100,2.93E+08,5.33E+06,2350090,2350090,0,422100
100,2.90E+08,5.33E+06,2355048,2355048,0,409800
100,2.93E+08,5.31E+06,2358284,2358284,0,422950
100,2.91E+08,5.30E+06,2360219,2360219,0,413200
100,2.97E+08,5.36E+06,2364228,2364228,0,429500
100,2.90E+08,5.32E+06,2366041,2366035,0,413050
100,2.91E+08,5.31E+06,2370409,2370409,0,413200
100,2.90E+08,5.36E+06,2371752,2371752,0,409950
100,2.90E+08,5.33E+06,2371812,2371812,0,410800
100,2.90E+08,5.31E+06,2373154,2373154,0,413050
100,2.97E+08,5.41E+06,2373190,2373190,0,432950
100,2.90E+08,5.30E+06,2377720,2377720,0,413050
100,2.91E+08,5.35E+06,2378709,2378709,0,414200
100,2.97E+08,5.41E+06,2381702,2381702,0,429500
100,2.97E+08,5.32E+06,2385959,2385959,0,429500
100,2.97E+08,5.30E+06,2387291,2387291,0,429900
100,2.98E+08,5.31E+06,2390223,2390223,0,433150
100,2.93E+08,5.30E+06,2390896,2390896,0,422350
100,2.90E+08,5.30E+06,2392361,2392357,0,413050
100,2.94E+08,5.33E+06,2392905,2392904,0,423000
100,2.93E+08,5.32E+06,2393371,2393364,0,422900
100,2.93E+08,5.30E+06,2394565,2394561,0,422600
100,2.91E+08,5.36E+06,2397607,2397605,0,414200
100,2.93E+08,5.31E+06,2398267,2398267,0,422900
100,2.98E+08,5.36E+06,2399099,2399100,0,433150
100,2.98E+08,5.35E+06,2400558,2400558,0,433150
100,2.93E+08,5.31E+06,2400747,2400747,0,423000
100,2.98E+08,5.32E+06,2403706,2403708,0,433150
100,2.90E+08,5.32E+06,2404932,2404932,0,413150
100,2.97E+08,5.38E+06,2406475,2406475,0,432950
100,2.98E+08,5.31E+06,2409871,2409869,0,433150
100,2.90E+08,5.36E+06,2409877,2409877,0,413150
100,2.90E+08,5.37E+06,2410160,2410160,0,409950
100,2.90E+08,5.30E+06,2411860,2411860,0,413050
100,2.93E+08,5.35E+06,2412952,2412952,0,422950
100,2.90E+08,5.30E+06,2413082,2413080,0,410800
100,2.94E+08,5.30E+06,2413354,2413357,0,424050
