cpus,mem,npmem,recvTps,sendTps,acceptTps,serializedBuffer
10.5209,2.22E+08,3.77E+06,4477,77095,495,3900
12.488,2.22E+08,3.76E+06,4532,79047,562,3900
12.4868,2.22E+08,3.75E+06,4472,78321,520,3900
10.3711,2.22E+08,3.77E+06,4465,78181,531,3900
9.99007,2.22E+08,3.78E+06,4468,76796,473,3900
10.9304,2.22E+08,3.76E+06,4429,77660,500,3900
9.61052,2.22E+08,3.78E+06,4530,76807,520,3900
8.58551,2.22E+08,3.77E+06,4358,75365,476,3900
12.7366,2.22E+08,3.77E+06,4497,79784,514,3900
10.7851,2.22E+08,3.77E+06,4449,77130,525,3900
8.97983,2.22E+08,3.78E+06,4395,74961,509,3900
9.88353,2.22E+08,3.77E+06,4688,80294,604,3900
10.2751,2.22E+08,3.78E+06,4357,75730,489,3900
10.4015,2.22E+08,3.77E+06,4426,77643,548,3900
11.445,2.22E+08,3.75E+06,4522,80995,559,3900
9.89241,2.22E+08,3.77E+06,4359,76787,556,3900
11.4283,2.22E+08,3.77E+06,4566,79376,583,3900
6.89216,2.22E+08,3.77E+06,4444,77280,552,3900
12.8656,2.22E+08,3.77E+06,4404,77947,519,3900
8.83481,2.22E+08,3.78E+06,4362,74793,555,3900
12.8723,2.22E+08,3.77E+06,4370,77550,537,3900
8.67791,2.22E+08,3.76E+06,4628,76831,590,3900
10.751,2.22E+08,3.77E+06,4448,77302,549,3900
8.06254,2.22E+08,3.77E+06,4435,75574,554,3900
12.4859,2.22E+08,3.77E+06,4538,78140,570,3900
8.94752,2.22E+08,3.77E+06,4482,76095,563,3900
8.84279,2.22E+08,3.76E+06,4578,77736,552,3900
9.36764,2.22E+08,3.78E+06,4422,78986,528,3900
10.6689,2.22E+08,3.78E+06,4485,78361,534,3900
7.01722,2.22E+08,3.77E+06,4487,77503,516,3900
11.4437,2.22E+08,3.77E+06,4532,78506,545,3900
11.9674,2.22E+08,3.78E+06,4609,78216,554,3900
10.666,2.22E+08,3.76E+06,4510,76658,563,3900
9.88828,2.22E+08,3.78E+06,4541,79404,545,3900
10.8017,2.22E+08,3.77E+06,4486,80064,566,3900
14.5765,2.22E+08,3.77E+06,4536,77742,520,3900
9.88769,2.22E+08,3.77E+06,4416,75394,474,3900
11.6737,2.22E+08,3.78E+06,4565,78841,559,3900
11.4263,2.22E+08,3.76E+06,4589,78143,551,3900
10.9218,2.22E+08,3.77E+06,4568,77513,525,3900
10.4059,2.22E+08,3.78E+06,4590,77795,542,3900
8.72134,2.22E+08,3.79E+06,4539,76096,545,3900
10.6703,2.22E+08,3.79E+06,4462,76579,491,3900
9.75409,2.22E+08,3.77E+06,4545,78468,580,3900
11.0452,2.22E+08,3.79E+06,4559,75766,535,3900
10.2796,2.22E+08,3.78E+06,4483,76110,529,3900
11.7132,2.22E+08,3.77E+06,4465,76087,519,3900
11.5731,2.22E+08,3.77E+06,4481,76170,534,3900
10.9264,2.22E+08,3.76E+06,4556,79507,549,3900
9.08089,2.22E+08,3.78E+06,4576,79789,544,3900
9.75324,2.22E+08,3.76E+06,4537,76984,532,3900
10.5345,2.22E+08,3.77E+06,4432,77492,548,3900
10.2788,2.22E+08,3.77E+06,4532,77216,570,3900
10.1023,2.22E+08,3.76E+06,4575,76738,558,3900
10.6662,2.22E+08,3.76E+06,4718,78122,582,3900
14.2874,2.22E+08,3.77E+06,4537,77046,558,3900
7.02101,2.22E+08,3.77E+06,4620,80472,569,3900
10.5396,2.22E+08,3.77E+06,4379,75196,518,3900
10.538,2.22E+08,3.77E+06,4618,77156,566,3900
11.7047,2.22E+08,3.76E+06,4573,76502,522,3900
10.6624,2.22E+08,3.78E+06,4509,78585,550,3900
7.80148,2.22E+08,3.76E+06,4601,78731,568,3900
9.62624,2.22E+08,3.77E+06,4458,76393,527,3900
8.97627,2.22E+08,3.77E+06,4553,79009,548,3900
7.67486,2.22E+08,3.76E+06,4503,79591,558,3900
11.9377,2.22E+08,3.76E+06,4522,78643,550,3900
7.92571,2.22E+08,3.77E+06,4489,78286,551,3900
12.9879,2.22E+08,3.78E+06,4439,76902,517,3900
10.3979,2.22E+08,3.77E+06,4461,80246,560,3900
10.1482,2.22E+08,3.77E+06,4604,79519,607,3900
9.50067,2.22E+08,3.77E+06,4446,78272,545,3900
8.32109,2.22E+08,3.77E+06,4508,78350,527,3900
9.62691,2.22E+08,3.77E+06,4550,78472,519,3900
6.76459,2.22E+08,3.77E+06,4450,77065,514,3900
9.75772,2.22E+08,3.77E+06,4481,75237,507,3900
11.1604,2.22E+08,3.77E+06,4509,78311,569,3900
11.1462,2.22E+08,3.78E+06,4549,76452,533,3900
10.6651,2.22E+08,3.78E+06,4584,79087,568,3900
11.0646,2.22E+08,3.78E+06,4464,76269,528,3900
10.1471,2.22E+08,3.78E+06,4500,77661,515,3900
8.4578,2.22E+08,3.77E+06,4526,75669,555,3900
12.094,2.22E+08,3.76E+06,4611,78203,596,3900
8.19299,2.22E+08,3.77E+06,4511,74948,533,3900
9.48387,2.22E+08,3.76E+06,4471,76192,558,3900
10.0071,2.22E+08,3.78E+06,4448,74548,537,3900
10.9284,2.22E+08,3.77E+06,4498,76900,546,3900
10.01,2.22E+08,3.77E+06,4506,76728,552,3900
13.0058,2.22E+08,3.76E+06,4411,76053,533,3900
13.3531,2.22E+08,3.76E+06,4502,77096,585,3900
11.9728,2.22E+08,3.76E+06,4522,77228,582,3900
10.6649,2.22E+08,3.77E+06,4493,77222,572,3900
8.45062,2.22E+08,3.77E+06,4590,77642,551,3900
11.969,2.22E+08,3.77E+06,4574,79658,615,3900
12.1828,2.22E+08,3.77E+06,4658,77888,607,3900
9.34007,2.22E+08,3.76E+06,4561,75376,581,3900
11.5738,2.22E+08,3.77E+06,4421,74814,556,3900
10.1411,2.22E+08,3.77E+06,4440,75193,520,3900
9.9744,2.22E+08,3.78E+06,4448,75461,517,3900
10.6264,2.22E+08,3.78E+06,4532,78218,530,3900
9.23856,2.22E+08,3.76E+06,4603,77644,543,3900
9.3701,2.22E+08,3.77E+06,4491,77222,524,3900
9.33198,2.22E+08,3.76E+06,4591,80277,598,3900
9.88549,2.22E+08,3.77E+06,4571,78795,549,3900
8.56085,2.22E+08,3.77E+06,4594,79666,573,3900
8.97542,2.22E+08,3.77E+06,4521,77956,532,3900
10.7941,2.22E+08,3.76E+06,4497,78875,544,3900
8.44558,2.22E+08,3.77E+06,4501,78339,558,3900
9.496,2.22E+08,3.77E+06,4531,80822,543,3900
9.73756,2.22E+08,3.77E+06,4596,79995,572,3900
11.1806,2.22E+08,3.76E+06,4587,80836,554,3900
10.8834,2.22E+08,3.77E+06,4551,81664,589,3900
12.4883,2.22E+08,3.77E+06,4641,81431,597,3900
10.9184,2.22E+08,3.78E+06,4676,81103,594,3900
10.1029,2.22E+08,3.77E+06,4639,81044,620,3900
10.7945,2.22E+08,3.78E+06,4670,82896,600,3900
11.9292,2.22E+08,3.77E+06,4521,80455,570,3900
9.61295,2.22E+08,3.76E+06,4534,80800,570,3900
11.3052,2.22E+08,3.76E+06,4514,82119,562,3900
13.3695,2.22E+08,3.78E+06,4699,83243,609,3900
9.63077,2.22E+08,3.78E+06,4565,79733,568,3900
9.62973,2.22E+08,3.78E+06,4541,78988,570,3900
10.284,2.22E+08,3.77E+06,4570,82107,590,3900
9.3355,2.22E+08,3.78E+06,4430,81289,550,3900
10.1416,2.22E+08,3.76E+06,4557,84089,600,3900
9.86114,2.22E+08,3.78E+06,4497,80265,527,3900
11.7116,2.22E+08,3.76E+06,4556,82249,578,3900
10.2741,2.22E+08,3.77E+06,4437,79627,544,3900
9.75645,2.22E+08,3.77E+06,4335,77090,516,3900
10.1442,2.22E+08,3.78E+06,4449,76781,537,3900
10.531,2.22E+08,3.76E+06,4562,80847,606,3900
10.8009,2.22E+08,3.78E+06,4601,81127,573,3900
9.36079,2.22E+08,3.77E+06,4486,79256,547,3900
7.0258,2.22E+08,3.77E+06,4584,80974,610,3900
10.4116,2.22E+08,3.77E+06,4371,76121,528,3900
10.1522,2.22E+08,3.78E+06,4446,76631,523,3900
9.88478,2.22E+08,3.76E+06,4569,78826,598,3900
10.9256,2.22E+08,3.77E+06,4587,80144,545,3900
9.23567,2.22E+08,3.78E+06,4664,81143,598,3900
9.60977,2.22E+08,3.77E+06,4578,81364,569,3900
10.0114,2.22E+08,3.76E+06,4513,78180,553,3900
8.96978,2.22E+08,3.77E+06,4683,82349,544,3900
8.70982,2.22E+08,3.78E+06,4469,78804,498,3900
10.6642,2.22E+08,3.77E+06,4637,79503,512,3900
9.10056,2.22E+08,3.76E+06,4658,80625,539,3900
8.84881,2.22E+08,3.75E+06,4601,80094,565,3900
8.82386,2.22E+08,3.76E+06,4584,80721,552,3900
10.8912,2.22E+08,3.76E+06,4599,81732,568,3900
10.2721,2.22E+08,3.77E+06,4738,82504,579,3900
9.366,2.22E+08,3.76E+06,4654,81033,576,3900
11.0322,2.22E+08,3.76E+06,4596,79387,564,3900
10.0153,2.22E+08,3.77E+06,4544,79024,524,3900
11.4488,2.22E+08,3.77E+06,4430,78505,500,3900
10.0134,2.22E+08,3.77E+06,4567,77163,490,3900
9.10373,2.22E+08,3.77E+06,4582,79085,480,3900
10.6654,2.22E+08,3.78E+06,4483,78725,491,3900
9.62992,2.22E+08,3.77E+06,4489,78762,542,3900
9.21314,2.22E+08,3.78E+06,4623,81988,551,3900
12.3481,2.22E+08,3.78E+06,4540,79660,511,3900
11.0329,2.22E+08,3.77E+06,4516,78772,523,3900
8.02963,2.22E+08,3.77E+06,4382,77551,518,3900
10.7962,2.22E+08,3.76E+06,4513,78262,533,3900
11.3136,2.22E+08,3.77E+06,4561,78609,550,3900
11.7087,2.22E+08,3.77E+06,4541,79308,521,3900
10.414,2.22E+08,3.76E+06,4618,80297,533,3900
8.19434,2.22E+08,3.77E+06,4436,80412,498,3900
12.7444,2.22E+08,3.77E+06,4339,76940,471,3900
11.0572,2.22E+08,3.76E+06,4464,80157,520,3900
11.4511,2.22E+08,3.77E+06,4541,79645,531,3900
10.6737,2.22E+08,3.78E+06,4543,78815,566,3900
11.7047,2.22E+08,3.77E+06,4440,79743,557,3900
9.62388,2.22E+08,3.77E+06,4496,78627,541,3900
9.07339,2.22E+08,3.78E+06,4542,81442,574,3900
7.66762,2.22E+08,3.78E+06,4506,80370,506,3900
10.2766,2.22E+08,3.78E+06,4431,78388,523,3900
11.1358,2.22E+08,3.77E+06,4422,77601,543,3900
11.9749,2.22E+08,3.78E+06,4531,79329,567,3900
8.59068,2.22E+08,3.79E+06,4572,78731,598,3900
12.236,2.22E+08,3.77E+06,4561,78070,561,3900
12.8769,2.22E+08,3.78E+06,4624,80347,581,3900
12.1031,2.22E+08,3.77E+06,4573,79299,536,3900
11.4288,2.22E+08,3.77E+06,4514,78156,543,3900
10.7836,2.22E+08,3.76E+06,4648,78962,587,3900
11.1879,2.22E+08,3.77E+06,4593,76590,580,3900
12.104,2.22E+08,3.78E+06,4552,78083,530,3900
9.49936,2.22E+08,3.77E+06,4589,81390,592,3900
10.5363,2.22E+08,3.77E+06,4676,77884,553,3900
10.9195,2.22E+08,3.76E+06,4699,80283,602,3900
11.32,2.22E+08,3.77E+06,4706,82150,618,3900
12.2169,2.22E+08,3.77E+06,4672,82476,582,3900
10.7969,2.22E+08,3.76E+06,4682,82114,625,3900
11.4517,2.22E+08,3.77E+06,4592,81905,587,3900
7.54531,2.22E+08,3.76E+06,4706,82097,550,3900
10.5405,2.22E+08,3.77E+06,4592,81517,570,3900
12.7367,2.22E+08,3.76E+06,4650,80907,577,3900
11.8051,2.22E+08,3.78E+06,4632,82424,577,3900
10.659,2.22E+08,3.77E+06,4648,83394,550,3900
10.669,2.22E+08,3.77E+06,4545,81956,541,3900
10.275,2.22E+08,3.78E+06,4588,80996,547,3900
11.7956,2.22E+08,3.78E+06,4512,81092,553,3900
8.32827,2.22E+08,3.77E+06,4484,79386,561,3900
12.6178,2.22E+08,3.76E+06,4602,82953,579,3900
10.0069,2.22E+08,3.78E+06,4508,80933,550,3900
9.8744,2.22E+08,3.79E+06,4558,82084,529,3900
10.5358,2.22E+08,3.78E+06,4492,81548,526,3900
8.97443,2.22E+08,3.78E+06,4495,79572,526,3900
11.3181,2.22E+08,3.76E+06,4427,80209,502,3900
11.3175,2.22E+08,3.77E+06,4412,78604,493,3900
11.3116,2.22E+08,3.77E+06,4560,81329,575,3900
9.75238,2.22E+08,3.78E+06,4357,78951,479,3900
10.5421,2.22E+08,3.76E+06,4515,81472,535,3900
10.1048,2.22E+08,3.78E+06,4402,78765,487,3900
8.84205,2.22E+08,3.78E+06,4427,79094,524,3900
10.2755,2.22E+08,3.77E+06,4568,80747,559,3900
9.72391,2.22E+08,3.77E+06,4377,78294,477,3900
9.8541,2.22E+08,3.77E+06,4516,79811,523,3900
11.3151,2.22E+08,3.77E+06,4577,82020,545,3900
8.20064,2.22E+08,3.77E+06,4496,79689,527,3900
9.23921,2.22E+08,3.76E+06,4559,80602,542,3900
11.1456,2.22E+08,3.77E+06,4378,78402,544,3900
9.63114,2.22E+08,3.77E+06,4594,79476,535,3900
10.018,2.22E+08,3.77E+06,4659,82294,614,3900
10.0139,2.22E+08,3.77E+06,4527,80922,583,3900
10.9297,2.22E+08,3.79E+06,4531,80132,574,3900
8.95393,2.22E+08,3.78E+06,4448,77878,536,3900
10.1132,2.22E+08,3.76E+06,4648,80516,641,3900
7.67196,2.22E+08,3.76E+06,4663,80787,587,3900
8.5784,2.22E+08,3.77E+06,4568,79162,601,3900
9.76306,2.22E+08,3.77E+06,4580,79745,614,3900
11.4476,2.22E+08,3.76E+06,4523,80391,612,3900
10.9311,2.22E+08,3.76E+06,4574,82884,602,3900
9.23204,2.22E+08,3.76E+06,4535,80633,585,3900
13.003,2.22E+08,3.77E+06,4607,81428,640,3900
10.671,2.22E+08,3.77E+06,4519,79061,593,3900
9.50286,2.22E+08,3.76E+06,4566,81546,654,3900
10.5076,2.22E+08,3.77E+06,4544,80795,584,3900
12.8693,2.22E+08,3.77E+06,4507,81351,560,3900
9.49815,2.22E+08,3.77E+06,4552,81936,615,3900
9.09823,2.22E+08,3.77E+06,4559,80620,572,3900
11.1673,2.22E+08,3.77E+06,4456,76688,577,3900
9.98198,2.22E+08,3.76E+06,4661,81130,631,3900
9.88021,2.22E+08,3.76E+06,4481,79431,575,3900
11.836,2.22E+08,3.76E+06,4515,77924,555,3900
8.54064,2.22E+08,3.76E+06,4606,80174,599,3900
9.8816,2.22E+08,3.76E+06,4571,78205,597,3900
8.84442,2.22E+08,3.77E+06,4512,75862,600,3900
12.708,2.22E+08,3.76E+06,4671,79155,582,3900
9.23849,2.22E+08,3.77E+06,4451,77401,514,3900
11.19,2.22E+08,3.77E+06,4630,78116,575,3900
10.2415,2.22E+08,3.77E+06,4652,79146,583,3900
11.8412,2.22E+08,3.77E+06,4647,78830,561,3900
10.921,2.22E+08,3.76E+06,4611,78201,562,3900
7.93519,2.22E+08,3.76E+06,4520,77284,547,3900
13.2216,2.22E+08,3.77E+06,4541,77622,560,3900
10.2296,2.22E+08,3.76E+06,4682,79599,600,3900
10.0226,2.22E+08,3.77E+06,4460,76266,502,3900
10.5344,2.22E+08,3.75E+06,4507,77342,567,3900
11.8131,2.22E+08,3.77E+06,4498,76538,575,3900
10.0918,2.22E+08,3.77E+06,4676,78634,591,3900
9.23338,2.22E+08,3.77E+06,4561,77017,565,3900
10.2668,2.22E+08,3.76E+06,4678,78646,611,3900
10.1432,2.22E+08,3.76E+06,4451,76719,581,3900
10.1534,2.22E+08,3.76E+06,4509,76273,567,3900
12.6117,2.22E+08,3.75E+06,4629,77371,581,3900
12.104,2.22E+08,3.76E+06,4540,78435,590,3900
11.4477,2.22E+08,3.77E+06,4486,76694,525,3900
11.1887,2.22E+08,3.76E+06,4677,79415,636,3900
12.9631,2.22E+08,3.75E+06,4533,78893,597,3900
11.3112,2.22E+08,3.77E+06,4490,78269,558,3900
11.7021,2.22E+08,3.76E+06,4682,80943,586,3900
13.2655,2.22E+08,3.76E+06,4517,79502,555,3900
8.97415,2.22E+08,3.77E+06,4710,81191,626,3900
8.46082,2.22E+08,3.78E+06,4478,77522,578,3900
10.1468,2.22E+08,3.77E+06,4598,78550,598,3900
8.19535,2.22E+08,3.79E+06,4559,77280,588,3900
10.6708,2.22E+08,3.78E+06,4469,79126,526,3900
10.8021,2.22E+08,3.77E+06,4639,80550,616,3900
8.58565,2.22E+08,3.77E+06,4464,75316,534,3900
11.5661,2.22E+08,3.76E+06,4509,81277,556,3900
9.50222,2.22E+08,3.76E+06,4571,80256,580,3900
11.7006,2.22E+08,3.77E+06,4477,78708,570,3900
10.409,2.22E+08,3.76E+06,4625,77916,587,3900
10.7901,2.22E+08,3.77E+06,4469,77934,542,3900
11.5782,2.22E+08,3.77E+06,4478,79136,570,3900
11.7128,2.22E+08,3.77E+06,4637,81975,578,3900
7.93877,2.22E+08,3.77E+06,4385,76886,560,3900
10.926,2.22E+08,3.78E+06,4527,78213,556,3900
7.54186,2.22E+08,3.77E+06,4457,77890,542,3900
11.5845,2.22E+08,3.77E+06,4580,81608,584,3900
10.6473,2.22E+08,3.78E+06,4498,80105,579,3900
13.2647,2.22E+08,3.77E+06,4527,81496,629,3900
8.19962,2.22E+08,3.77E+06,4568,80393,599,3900
11.5413,2.22E+08,3.77E+06,4450,80548,554,3900
10.3677,2.22E+08,3.77E+06,4571,81323,643,3900
9.58177,2.22E+08,3.78E+06,4661,82879,660,3900
11.9701,2.22E+08,3.78E+06,4554,80884,607,3900
10.0016,2.22E+08,3.76E+06,4651,82704,593,3900
9.87856,2.22E+08,3.76E+06,4553,80121,629,3900
11.9708,2.22E+08,3.76E+06,4520,77610,622,3900
10.4067,2.22E+08,3.76E+06,4674,80063,643,3900
13.1449,2.22E+08,3.77E+06,4448,78271,602,3900
12.7199,2.22E+08,3.77E+06,4696,79037,671,3900
10.9234,2.22E+08,3.78E+06,4428,77112,580,3900
10.7617,2.22E+08,3.76E+06,4634,78707,658,3900
9.21339,2.22E+08,3.76E+06,4610,78259,627,3900
12.0875,2.22E+08,3.77E+06,4527,77069,592,3900
10.8021,2.22E+08,3.77E+06,4511,76351,586,3900
9.88487,2.22E+08,3.76E+06,4417,76434,562,3900
10.022,2.22E+08,3.76E+06,4536,79279,626,3900
11.054,2.22E+08,3.77E+06,4580,78432,608,3900
10.2819,2.22E+08,3.76E+06,4454,78111,600,3900
10.2782,2.22E+08,3.76E+06,4483,78501,604,3900
12.229,2.22E+08,3.76E+06,4554,79243,621,3900
10.3861,2.22E+08,3.76E+06,4397,77063,585,3900
7.64585,2.22E+08,3.77E+06,4549,77185,579,3900
12.1768,2.22E+08,3.76E+06,4483,79864,598,3900
9.45687,2.22E+08,3.78E+06,4557,80969,596,3900
9.36865,2.22E+08,3.77E+06,4506,81476,552,3900
11.5817,2.22E+08,3.78E+06,4502,78165,547,3900
13.0089,2.22E+08,3.77E+06,4523,78047,556,3900
10.4085,2.22E+08,3.78E+06,4435,79728,567,3900
11.3255,2.22E+08,3.79E+06,4396,78519,561,3900
9.3369,2.22E+08,3.78E+06,4498,79275,576,3900
7.02394,2.22E+08,3.79E+06,4431,78759,554,3900
11.1866,2.22E+08,3.76E+06,4548,79787,546,3900
8.45469,2.22E+08,3.77E+06,4481,80492,516,3900
9.36982,2.22E+08,3.78E+06,4397,77020,482,3900
8.43194,2.22E+08,3.78E+06,4595,77932,575,3900
10.6307,2.22E+08,3.77E+06,4367,75809,543,3900
7.80544,2.22E+08,3.77E+06,4513,78628,557,3900
8.06189,2.22E+08,3.76E+06,4382,75577,545,3900
9.99426,2.22E+08,3.76E+06,4355,75367,538,3900
10.662,2.22E+08,3.77E+06,4490,76824,534,3900
12.6045,2.22E+08,3.77E+06,4444,76547,542,3900
11.4366,2.22E+08,3.76E+06,4336,75034,549,3900
10.6714,2.22E+08,3.75E+06,4427,75349,606,3900
9.1047,2.22E+08,3.76E+06,4429,76677,577,3900
11.0204,2.22E+08,3.76E+06,4613,79219,667,3900
9.62263,2.22E+08,3.77E+06,4452,75560,559,3900
9.35979,2.22E+08,3.77E+06,4488,76958,568,3900
10.4053,2.22E+08,3.76E+06,4517,76271,589,3900
11.1772,2.22E+08,3.76E+06,4516,75959,620,3900
8.84529,2.22E+08,3.77E+06,4401,74771,552,3900
10.9171,2.22E+08,3.77E+06,4489,75384,539,3900
9.10571,2.22E+08,3.75E+06,4508,78341,569,3900
8.71487,2.22E+08,3.76E+06,4545,77839,552,3900
10.663,2.22E+08,3.77E+06,4398,73631,489,3900
10.2564,2.22E+08,3.77E+06,4460,74713,531,3900
8.97378,2.22E+08,3.77E+06,4531,77529,529,3900
9.36642,2.22E+08,3.76E+06,4468,76784,535,3900
9.36665,2.22E+08,3.78E+06,4520,78983,536,3900
8.3257,2.22E+08,3.76E+06,4466,77745,578,3900
10.785,2.22E+08,3.78E+06,4590,80047,567,3900
11.3168,2.22E+08,3.78E+06,4394,75944,547,3900
9.89348,2.22E+08,3.77E+06,4530,80176,538,3900
11.5664,2.22E+08,3.77E+06,4464,77493,515,3900
11.0235,2.22E+08,3.77E+06,4453,78128,518,3900
12.4743,2.22E+08,3.76E+06,4482,77527,546,3900
13.1442,2.22E+08,3.76E+06,4449,78957,531,3900
9.11006,2.22E+08,3.76E+06,4463,79022,549,3900
9.57048,2.22E+08,3.77E+06,4603,79995,589,3900
11.4199,2.22E+08,3.78E+06,4524,77470,496,3900
9.88164,2.22E+08,3.77E+06,4448,77942,517,3900
9.33844,2.22E+08,3.78E+06,4417,78904,501,3900
13.1358,2.22E+08,3.77E+06,4575,79436,548,3900
10.8039,2.22E+08,3.76E+06,4612,78335,592,3900
10.5211,2.22E+08,3.77E+06,4605,81626,619,3900
11.0569,2.22E+08,3.76E+06,4619,80337,602,3900
11.4447,2.22E+08,3.77E+06,4478,78450,529,3900
8.98144,2.22E+08,3.76E+06,4392,78521,522,3900
12.2089,2.22E+08,3.77E+06,4569,81157,537,3900
10.2702,2.22E+08,3.76E+06,4665,82505,582,3900
10.6631,2.22E+08,3.77E+06,4504,78894,531,3900
9.61322,2.22E+08,3.76E+06,4404,77974,524,3900
9.74823,2.22E+08,3.78E+06,4436,79920,520,3900
9.5019,2.22E+08,3.77E+06,4421,76986,492,3900
11.1914,2.22E+08,3.78E+06,4436,78041,503,3900
10.6573,2.22E+08,3.77E+06,4505,78280,532,3900
10.4081,2.22E+08,3.77E+06,4426,75234,530,3900
9.62953,2.22E+08,3.76E+06,4365,76164,538,3900
9.1079,2.22E+08,3.76E+06,4424,76057,555,3900
10.0035,2.22E+08,3.76E+06,4415,76004,506,3900
9.88429,2.22E+08,3.77E+06,4466,78262,554,3900
10.0132,2.22E+08,3.76E+06,4410,78221,542,3900
8.5575,2.22E+08,3.77E+06,4257,75848,531,3900
10.3661,2.22E+08,3.77E+06,4300,75491,510,3900
9.87079,2.22E+08,3.77E+06,4445,77784,535,3900
9.88435,2.22E+08,3.76E+06,4350,79970,576,3900
13.377,2.22E+08,3.77E+06,4502,78252,570,3900
6.37151,2.22E+08,3.76E+06,4398,77835,591,3900
11.4558,2.22E+08,3.77E+06,4402,77289,545,3900
9.37239,2.22E+08,3.77E+06,4403,78600,587,3900
10.0159,2.22E+08,3.77E+06,4451,77634,610,3900
9.37102,2.22E+08,3.77E+06,4227,74553,532,3900
11.5691,2.22E+08,3.77E+06,4378,79649,592,3900
11.1886,2.22E+08,3.77E+06,4308,75767,572,3900
8.79222,2.22E+08,3.77E+06,4477,78278,596,3900
10.6323,2.22E+08,3.77E+06,4365,77202,562,3900
9.2256,2.22E+08,3.77E+06,4403,78595,553,3900
11.0557,2.22E+08,3.77E+06,4393,78578,541,3900
7.808,2.22E+08,3.77E+06,4426,76733,581,3900
9.09416,2.22E+08,3.77E+06,4517,79041,593,3900
11.6934,2.22E+08,3.77E+06,4357,75304,570,3900
8.43524,2.22E+08,3.77E+06,4543,80531,616,3900
10.6257,2.22E+08,3.77E+06,4385,77200,566,3900
12.3576,2.22E+08,3.77E+06,4475,79130,573,3900
11.9621,2.22E+08,3.77E+06,4436,76662,572,3900
9.6323,2.22E+08,3.77E+06,4514,79592,594,3900
8.71218,2.22E+08,3.77E+06,4521,77097,575,3900
10.6705,2.22E+08,3.78E+06,4561,76726,595,3900
10.9331,2.22E+08,3.77E+06,4562,77709,606,3900
8.29008,2.22E+08,3.76E+06,4504,77614,588,3900
10.0067,2.22E+08,3.77E+06,4413,75941,567,3900
10.2777,2.22E+08,3.77E+06,4477,76679,536,3900
9.1108,2.22E+08,3.78E+06,4560,79956,603,3900
10.7953,2.22E+08,3.79E+06,4477,75779,557,3900
8.71378,2.22E+08,3.77E+06,4563,76485,543,3900
11.1925,2.22E+08,3.77E+06,4561,78854,583,3900
9.23636,2.22E+08,3.77E+06,4439,76168,518,3900
10.9237,2.22E+08,3.77E+06,4482,76671,564,3900
9.3647,2.22E+08,3.78E+06,4509,77534,530,3900
8.85076,2.22E+08,3.76E+06,4482,77213,519,3900
8.84997,2.22E+08,3.77E+06,4526,76923,569,3900
12.4833,2.22E+08,3.77E+06,4371,75971,525,3900
10.6687,2.22E+08,3.76E+06,4623,78587,565,3900
9.63088,2.22E+08,3.77E+06,4510,74986,540,3900
9.36483,2.22E+08,3.76E+06,4487,76925,551,3900
11.8403,2.22E+08,3.78E+06,4593,77708,565,3900
9.62261,2.22E+08,3.77E+06,4595,78182,579,3900
10.2832,2.22E+08,3.77E+06,4512,76862,565,3900
11.0547,2.22E+08,3.76E+06,4458,78466,547,3900
9.87719,2.22E+08,3.76E+06,4550,79011,571,3900
9.49793,2.22E+08,3.77E+06,4630,80058,581,3900
9.8729,2.22E+08,3.77E+06,4454,78034,558,3900
12.3455,2.22E+08,3.77E+06,4505,79902,547,3900
8.56202,2.22E+08,3.76E+06,4526,79064,582,3900
11.9596,2.22E+08,3.78E+06,4561,78218,589,3900
12.6239,2.22E+08,3.77E+06,4541,80922,593,3900
11.8335,2.22E+08,3.77E+06,4487,79690,541,3900
9.36439,2.22E+08,3.77E+06,4460,78383,567,3900
10.1514,2.22E+08,3.77E+06,4465,78397,565,3900
10.1393,2.22E+08,3.79E+06,4614,79956,595,3900
10.5445,2.22E+08,3.78E+06,4496,78503,535,3900
9.89229,2.22E+08,3.77E+06,4470,78494,548,3900
10.9293,2.22E+08,3.76E+06,4531,77900,565,3900
8.68924,2.22E+08,3.76E+06,4591,77727,570,3900
10.262,2.22E+08,3.77E+06,4542,77354,517,3900
9.10712,2.22E+08,3.77E+06,4488,76485,523,3900
11.5784,2.22E+08,3.79E+06,4560,77907,547,3900
9.49279,2.22E+08,3.77E+06,4509,78526,496,3900
11.4115,2.22E+08,3.78E+06,4653,79255,572,3900
10.5293,2.22E+08,3.78E+06,4680,81407,588,3900
9.22013,2.22E+08,3.77E+06,4591,78886,529,3900
10.6612,2.22E+08,3.77E+06,4644,80778,542,3900
9.36234,2.22E+08,3.78E+06,4492,77941,531,3900
10.5286,2.22E+08,3.79E+06,4591,78987,518,3900
9.87813,2.22E+08,3.78E+06,4583,78018,529,3900
10.9311,2.22E+08,3.77E+06,4552,80280,549,3900
12.2242,2.22E+08,3.77E+06,4481,77939,550,3900
8.05394,2.22E+08,3.77E+06,4527,76776,532,3900
8.80964,2.22E+08,3.77E+06,4509,74108,530,3900
11.4296,2.22E+08,3.79E+06,4586,78728,534,3900
10.1461,2.22E+08,3.78E+06,4430,77134,514,3900
11.1925,2.22E+08,3.77E+06,4578,81012,559,3900
10.1513,2.22E+08,3.79E+06,4528,77916,556,3900
10.7983,2.22E+08,3.79E+06,4560,79713,522,3900
11.9637,2.22E+08,3.78E+06,4491,79099,507,3900
