cpus,mem,npmem,recvTps,sendTps,acceptTps,serializedBuffer
100,2.14E+08,3.58E+06,2248704,2248704,0,430550
100,2.02E+08,3.76E+06,2248712,2248712,0,385300
100,2.02E+08,3.60E+06,2248719,2248719,0,384700
100,2.02E+08,3.64E+06,2248723,2248723,0,385000
100,2.17E+08,3.54E+06,2248727,2248727,0,439650
100,2.07E+08,3.54E+06,2248730,2248728,0,400750
100,2.17E+08,3.83E+06,2248732,2248733,0,439750
100,2.05E+08,4.48E+06,2248738,2248738,0,396450
100,2.14E+08,3.68E+06,2248739,2248739,0,430550
100,2.17E+08,3.70E+06,2248744,2248744,0,439750
100,2.17E+08,3.72E+06,2248750,2248750,0,439650
100,2.01E+08,3.76E+06,2248753,2248753,0,382650
100,2.14E+08,3.90E+06,2248755,2248755,0,430550
100,2.02E+08,3.73E+06,2248762,2248762,0,384700
100,2.17E+08,3.67E+06,2248765,2248765,0,439650
100,2.07E+08,3.56E+06,2248767,2248763,0,400650
100,2.14E+08,3.94E+06,2248769,2248769,0,430550
100,2.04E+08,3.74E+06,2248771,2248771,0,389350
100,2.14E+08,3.74E+06,2248776,2248776,0,430550
100,2.14E+08,3.55E+06,2248779,2248779,0,430550
100,2.02E+08,3.60E+06,2248791,2248791,0,384700
100,2.07E+08,4.05E+06,2248793,2248793,0,400100
100,2.02E+08,3.59E+06,2248794,2248794,0,384300
100,2.17E+08,3.55E+06,2248797,2248797,0,439650
100,2.17E+08,3.58E+06,2248803,2248803,0,438200
100,2.01E+08,3.73E+06,2248805,2248805,0,382650
100,2.07E+08,3.57E+06,2248807,2248800,0,400750
100,2.05E+08,3.80E+06,2248810,2248810,0,392100
100,2.01E+08,3.76E+06,2248812,2248812,0,382650
100,2.07E+08,3.80E+06,2248818,2248818,0,399500
100,2.17E+08,4.06E+06,2248825,2248825,0,439750
100,2.17E+08,3.60E+06,2248837,2248837,0,439650
100,2.14E+08,3.63E+06,2248843,2248843,0,430550
100,2.01E+08,3.79E+06,2248853,2248853,0,382650
100,2.14E+08,3.71E+06,2248853,2248853,0,430550
100,2.14E+08,3.70E+06,2248853,2248853,0,430550
100,2.07E+08,3.74E+06,2248856,2248856,0,400750
100,2.14E+08,3.61E+06,2248856,2248856,0,430550
100,2.07E+08,3.65E+06,2248865,2248865,0,400750
100,2.14E+08,4.10E+06,2248869,2248869,0,430550
100,2.17E+08,3.69E+06,2248873,2248873,0,438200
100,2.17E+08,3.86E+06,2248874,2248875,0,439750
100,2.02E+08,3.73E+06,2248876,2248876,0,384700
100,2.17E+08,3.60E+06,2248891,2248891,0,439650
100,2.07E+08,3.85E+06,2248901,2248901,0,399500
100,2.01E+08,3.81E+06,2248905,2248905,0,382650
100,2.07E+08,3.62E+06,2248905,2248907,0,400650
100,2.17E+08,3.68E+06,2248905,2248905,0,439650
100,2.07E+08,4.13E+06,2248912,2248912,0,400750
100,2.01E+08,3.77E+06,2248920,2248920,0,382650
100,2.02E+08,3.80E+06,2248920,2248920,0,385000
100,2.03E+08,3.64E+06,2248929,2248929,0,387900
100,2.17E+08,3.60E+06,2248935,2248937,0,439650
100,2.02E+08,3.67E+06,2248953,2248953,0,384700
100,2.17E+08,3.59E+06,2248971,2248971,0,439650
100,2.17E+08,3.57E+06,2248972,2248972,0,439650
100,2.17E+08,3.97E+06,2248976,2248976,0,439650
100,2.17E+08,3.54E+06,2248990,2248990,0,439650
100,1.89E+08,3.90E+06,2248991,2248991,0,338600
100,2.17E+08,3.57E+06,2248993,2248993,0,439650
100,2.02E+08,3.90E+06,2249007,2249007,0,384700
100,2.04E+08,3.69E+06,2249008,2249008,0,389250
100,2.14E+08,3.94E+06,2249010,2249010,0,430550
100,2.07E+08,3.74E+06,2249022,2249022,0,400750
100,2.14E+08,3.77E+06,2249026,2249026,0,430550
100,2.14E+08,3.69E+06,2249035,2249035,0,430550
100,2.02E+08,3.59E+06,2249036,2249036,0,384700
100,2.04E+08,3.95E+06,2249040,2249040,0,389250
100,1.99E+08,3.61E+06,2249046,2249046,0,369550
100,2.17E+08,3.64E+06,2249059,2249059,0,439650
100,2.14E+08,3.67E+06,2249067,2249067,0,430550
100,2.14E+08,3.54E+06,2249069,2249070,0,430550
100,2.17E+08,3.57E+06,2249086,2249086,0,439650
100,2.17E+08,3.69E+06,2249090,2249090,0,439650
100,2.07E+08,3.74E+06,2249096,2249096,0,399900
100,2.17E+08,3.61E+06,2249100,2249100,0,439650
100,1.99E+08,3.91E+06,2249106,2249106,0,369550
100,2.02E+08,3.61E+06,2249109,2249109,0,384300
100,1.98E+08,3.85E+06,2249111,2249111,0,367050
100,2.00E+08,3.74E+06,2249116,2249116,0,377900
100,1.99E+08,3.75E+06,2249118,2249118,0,370400
100,2.17E+08,3.58E+06,2249118,2249118,0,439650
100,2.07E+08,3.66E+06,2249127,2249126,0,400650
100,2.17E+08,3.75E+06,2249129,2249129,0,439650
100,2.14E+08,3.56E+06,2249130,2249130,0,430550
100,2.01E+08,3.72E+06,2249131,2249131,0,381050
100,2.17E+08,3.55E+06,2249131,2249133,0,439750
100,2.02E+08,3.69E+06,2249132,2249132,0,384700
100,2.14E+08,3.79E+06,2249135,2249135,0,430550
100,2.07E+08,3.63E+06,2249136,2249136,0,400750
100,2.17E+08,3.55E+06,2249138,2249138,0,439650
100,2.07E+08,3.56E+06,2249146,2249146,0,400650
100,2.17E+08,3.63E+06,2249147,2249147,0,439650
100,2.17E+08,3.77E+06,2249150,2249150,0,439750
