cpus,mem,npmem,recvTps,sendTps,acceptTps,serializedBuffer
100,3.38E+08,7.08E+06,2892370,2892369,0,617950
100,3.38E+08,7.08E+06,2893136,2893136,0,619250
100,3.38E+08,7.08E+06,2893186,2893188,0,630200
100,3.38E+08,7.27E+06,2893297,2893297,0,582500
100,3.38E+08,7.08E+06,2893399,2893399,0,616850
100,3.38E+08,7.08E+06,2893676,2893676,0,639100
100,3.38E+08,7.08E+06,2896644,2896644,0,586850
100,3.35E+08,7.17E+06,2896712,2896712,0,568700
100,3.38E+08,7.08E+06,2897003,2897003,0,630200
100,3.38E+08,7.08E+06,2899097,2899097,0,630100
100,3.38E+08,7.08E+06,2899350,2899351,0,619250
100,3.38E+08,7.08E+06,2900132,2900132,0,610900
100,3.38E+08,7.08E+06,2903839,2903839,0,618300
100,3.30E+08,7.22E+06,2904795,2904795,0,553200
100,3.38E+08,7.08E+06,2904969,2904970,0,630200
100,3.38E+08,7.08E+06,2905569,2905569,0,638900
100,3.38E+08,7.08E+06,2906309,2906311,0,608500
100,3.38E+08,7.08E+06,2907376,2907376,0,618300
100,3.38E+08,7.08E+06,2907887,2907885,0,610000
100,3.38E+08,7.08E+06,2908190,2908185,0,582500
100,3.38E+08,7.54E+06,2908743,2908742,0,582500
100,3.38E+08,7.08E+06,2908798,2908799,0,586850
100,3.38E+08,7.08E+06,2909055,2909054,0,630200
100,3.38E+08,7.08E+06,2909527,2909526,0,608300
100,3.38E+08,7.08E+06,2911655,2911656,0,639100
100,3.38E+08,7.08E+06,2912089,2912089,0,603700
100,3.38E+08,7.08E+06,2912383,2912383,0,607350
100,3.38E+08,7.08E+06,2912693,2912693,0,640500
100,3.38E+08,7.08E+06,2914368,2914366,0,600300
100,3.38E+08,7.08E+06,2914576,2914576,0,642650
100,3.38E+08,7.08E+06,2914999,2914999,0,617950
100,3.38E+08,7.08E+06,2915183,2915182,0,619250
100,3.38E+08,7.08E+06,2915310,2915305,0,610000
100,3.38E+08,7.08E+06,2917191,2917189,0,586850
100,3.38E+08,7.08E+06,2918941,2918941,0,630200
100,3.38E+08,7.08E+06,2919314,2919316,0,642650
100,3.38E+08,7.08E+06,2919428,2919429,0,630200
100,3.38E+08,7.08E+06,2920575,2920574,0,586150
100,3.38E+08,7.08E+06,2921774,2921774,0,639100
100,3.34E+08,7.72E+06,2921995,2921997,0,566150
100,3.38E+08,7.08E+06,2922489,2922483,0,586850
100,3.38E+08,7.08E+06,2922754,2922754,0,610000
100,3.38E+08,7.08E+06,2923858,2923857,0,610000
100,3.38E+08,7.08E+06,2924085,2924084,0,630200
100,3.38E+08,7.08E+06,2925308,2925309,0,603700
100,3.38E+08,7.17E+06,2925351,2925348,0,580850
